value_ns,percentile,cumulative_count
63071.0,99.980839,2081996
63167.0,99.980887,2081997
63231.0,99.980935,2081998
63359.0,99.980983,2081999
63423.0,99.981031,2082000
63487.0,99.981079,2082001
63519.0,99.981127,2082002
63551.0,99.981224,2082004
63615.0,99.981368,2082007
63679.0,99.981416,2082008
63839.0,99.981464,2082009
63967.0,99.981512,2082010
64031.0,99.981656,2082013
64063.0,99.981704,2082014
64159.0,99.981752,2082015
64383.0,99.981800,2082016
64447.0,99.981848,2082017
64543.0,99.981896,2082018
64671.0,99.981944,2082019
64831.0,99.981992,2082020
64863.0,99.982040,2082021
64895.0,99.982088,2082022
65119.0,99.982136,2082023
65215.0,99.982184,2082024
65311.0,99.982232,2082025
65407.0,99.982280,2082026
65599.0,99.982328,2082027
65663.0,99.982376,2082028
65727.0,99.982424,2082029
65855.0,99.982520,2082031
65919.0,99.982568,2082032
66111.0,99.982664,2082034
66175.0,99.982712,2082035
66303.0,99.982760,2082036
66623.0,99.982808,2082037
66751.0,99.982856,2082038
66879.0,99.982904,2082039
67007.0,99.983048,2082042
67391.0,99.983096,2082043
67647.0,99.983144,2082044
67711.0,99.983240,2082046
